,SMILES,phase
1074,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O,4
1075,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,4
1076,CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F,4
1077,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,4
1078,CN(C)C(=N)N=C(N)N,4
1079,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O,4
1080,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C,4
1081,C1C(C(C(C(N1CCO)CO)O)O)O,4
1082,CCCCN1CC(C(C(C1CO)O)O)O,4
1083,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,4
1084,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,4
1085,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,4
1086,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,4
1087,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,4
1088,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,4
1089,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,4
1090,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,4
1091,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],4
1092,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,4
1093,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O,4
1094,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO,4
1095,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C,4
1096,C(CC(=O)O)CO,4
1097,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=CO)C(=O)C4)C,4
1098,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,4
1099,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,4
1100,CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1,4
1101,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4
1102,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,4
1103,CC12CC(C3C(C1CCC2(C(=O)COP(=O)(O)O)O)CCC4=CC(=O)C=CC34C)O,4
1104,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,4
1105,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,4
1106,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,4
1107,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C,4
1108,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,4
1109,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,4
1110,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,4
1111,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N,4
1112,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C,4
1113,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,4
1114,CCCCCN=C(N)NN=CC1=CNC2=C1C=C(C=C2)OC,4
1115,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,4
1116,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,4
1117,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],4
1118,CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC,4
1119,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O,4
1120,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)N,4
1121,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,4
1122,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,4
1123,COc1nc(C)nc(Cl)c1NC1=NCCN1,4
1124,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,4
1125,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,4
1126,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,4
1127,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,4
1128,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,4
1129,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,4
1130,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,4
1131,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,4
1132,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,4
1133,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,4
1134,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,4
1135,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,4
1136,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,4
1137,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,4
1138,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,4
1139,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4
1140,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,4
1141,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,4
1142,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,4
1143,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4
1144,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,4
1145,C[N+](C)(C)C[C@H](O)CC(=O)[O-],4
1146,C[N+](C)(C)CCOC(N)=O,4
1147,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,4
1148,C[N+](C)(C)CCO,4
1149,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,4
1150,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,4
1151,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,4
1152,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,4
1153,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,4
1154,Cc1cc(O)cc(C)c1Cl,4
1155,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,4
1156,Cc1cc(=O)n(-c2ccccc2)n1C,4
1157,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,4
1158,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,4
1159,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,4
1160,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,4
1161,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,4
1162,C[C@H]1CNCCc2ccc(Cl)cc21,4
1163,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,4
1164,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,4
1165,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,4
1166,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,4
1167,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4
1168,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,4
1169,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,4
1170,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4
1171,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,4
1172,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,4
1173,CN1Cc2c(N)cccc2C(c2ccccc2)C1,4
1174,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,4
1175,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,4
1176,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,4
1177,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,4
1178,CNC[C@H](O)c1ccc(O)c(O)c1,4
1179,CNCCc1ccccn1,4
1180,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,4
1181,CNC1(c2ccccc2Cl)CCCCC1=O,4
1182,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,4
1183,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,4
1184,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,4
1185,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,4
1186,CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,4
1187,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,4
1188,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,4
1189,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,4
1190,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,4
1191,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,4
1192,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,4
1193,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,4
1194,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,4
1195,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,4
1196,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,4
1197,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,4
1198,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,4
1199,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,4
1200,COC[C@H]1C[C@@H](c2nc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)c[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,4
1201,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,4
1202,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,4
1203,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,4
1204,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,4
1205,COc1c2ccoc2cc2oc(=O)ccc12,4
1206,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,4
1207,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,4
1208,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,4
1209,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,4
1210,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,4
1211,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,4
1212,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,4
1213,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C,4
1214,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,4
1215,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,4
1216,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,4
1217,COC(=O)c1ccccc1O,4
1218,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,4
1219,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,4
1220,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,4
1221,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,4
1222,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,4
1223,O=C(O)C(Cl)(Cl)Cl,4
1224,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,4
1225,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,4
1226,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,4
1227,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,4
1228,O=C(O)Cc1ccc(-c2ccccc2)cc1,4
1229,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,4
1230,O=C(O)c1ccccc1,4
1231,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,4
1232,O=C(O)P(=O)(O)O,4
1233,O=C(NCCO[N+](=O)[O-])c1cccnc1,4
1234,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,4
1235,Nc1nc(=O)[nH]cc1F,4
1236,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,4
1237,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,4
1238,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,4
1239,Nc1ccc(S(N)(=O)=O)cc1,4
1240,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,4
1241,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],4
1242,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,4
1243,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,4
1244,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4
1245,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,4
1246,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,4
1247,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,4
1248,Nc1nc2[nH]cnc2c(=S)[nH]1,4
1249,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,4
1250,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,4
1251,O=c1ccc2ccccc2o1,4
1252,O=c1[nH]cc(F)c(=O)[nH]1,4
1253,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,4
1254,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,4
1255,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,4
1256,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,4
1257,Sc1ncnc2nc[nH]c12,4
1258,Oc1ncnc2[nH]ncc12,4
1259,Oc1cccc(O)c1O,4
1260,Oc1ccc(O)cc1,4
1261,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,4
1262,Oc1ccc(C(O)C2CCCCN2)cc1O,4
1263,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,4
1264,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,4
1265,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,4
1266,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,4
1267,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,4
1268,O=c1[nH]c(=O)n(C2CCCO2)cc1F,4
1269,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,4
1270,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,4
1271,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,4
1272,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,4
1273,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,4
1274,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,4
1275,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,4
1276,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],4
1277,O=P1(NCCCl)OCCCN1CCCl,4
1278,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,4
1279,O=NN(CCCl)C(=O)NCCCl,4
1280,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,4
1281,Nc1cc(-c2ccncc2)c[nH]c1=O,4
1282,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1,4
1283,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,4
1284,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,4
1285,Cc1ncsc1CCCl,4
1286,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,4
1287,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,4
1288,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4
1289,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4
1290,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4
1291,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4
1292,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,4
1293,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,4
1294,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,4
1295,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,4
1296,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,4
1297,Cc1ccccc1OCC(O)CO,4
1298,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,4
1299,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,4
1300,NCCc1ccc(O)c(O)c1,4
1301,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,4
1302,NCCCNCCSP(=O)(O)O,4
1303,NCCCC(N)(C(=O)O)C(F)F,4
1304,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,4
1305,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,4
1306,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,4
1307,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,4
1308,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,4
1309,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,4
1310,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,4
1311,Cn1ccnc1S,4
1312,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,4
1313,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,4
1314,NC(=O)CN1CCCC1=O,4
1315,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,4
1316,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,4
1317,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,4
1318,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,4
1319,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,4
1320,N=C(N)NCCN1CCCCCCC1,4
1321,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,4
1322,N=C(N)NC(=N)NCCc1ccccc1,4
1323,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,4
1324,CC(C)NNC(=O)c1ccncc1,4
1325,CC(C)NCC(O)c1ccc2ccccc2c1,4
1326,CC(C)NCC(O)c1ccc(O)c(O)c1,4
1327,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,4
1328,CC(C)Cn1cnc2c(N)nc3ccccc3c21,4
1329,CC(C)Cc1ccc(CC(=O)O)cc1,4
1330,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,4
1331,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,4
1332,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,4
1333,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,4
