,SMILES,DBPP_SCORE,SMILES_1
3441,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3c(Br)cccc3nc21,0.042264921,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C(Br)=C([H])C([H])=C4[H])N=C31)=O
3442,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3cccc(C#N)c3nc21,0.029938685,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C([H])=C([H])C([H])=C4C#N)N=C31)=O
3443,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3cccc(-c4ccnn4C)c3nc21,0.061747286,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C([H])=C([H])C([H])=C4C5=CC=NN5C)N=C31)=O
3444,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3cccc(C4=CCCC4)c3nc21,0.032080883,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C([H])=C([H])C([H])=C4C5=CCCC5)N=C31)=O
3445,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3cc(C#N)ccc3nc21,0.031224427,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C([H])=C(C#N)C=C4)N=C31)=O
3446,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3cc(-c4ccnn4C)ccc3nc21,0.18263625,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C([H])=C(C5=CC=NN5C)C=C4)N=C31)=O
3447,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3cc(C4=CCCC4)ccc3nc21,0.084391923,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C([H])=C(C5=CCCC5)C=C4)N=C31)=O
3448,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3c(C#N)cccc3nc21,0.032559881,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C(C#N)=CC=C4)N=C31)=O
3449,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3c(-c4ccnn4C)cccc3nc21,0.063943932,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C(C5=CC=NN5C)=CC=C4)N=C31)=O
3450,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3c(C4=CCCC4)cccc3nc21,0.030870396,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C(C5=CCCC5)=CC=C4)N=C31)=O
3451,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3c(Br)cccc3nc21,0.042264921,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC4=C(C(Br)=CC=C4)N=C31)=O
3452,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nccnc21,0.030234842,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC([H])=C([H])N=C31)=O
3453,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(C)c(C)nc21,0.012722642,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC(C)=C(C)N=C31)=O
3454,Cc1cnc2c(C(N)=O)c(N)n(-c3c(C)ccc(O)c3C)c2n1,0.059394581,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC(C)=C([H])N=C31)=O
3455,Cc1cnc2c(n1)c(C(N)=O)c(N)n2-c1c(C)ccc(O)c1C,0.068783614,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC([H])=C(C)N=C31)=O
3456,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(C3CC3)cnc21,0.009717535,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC([H])=C(C4CC4)N=C31)=O
3457,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(C(C)(C)O)cnc21,0.053261466,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC([H])=C(C(C)(C)O)N=C31)=O
3458,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(N3CCOCC3)cnc21,0.055749795,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC([H])=C(N4CCOCC4)N=C31)=O
3459,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(-c3ncc(F)cc3F)cnc21,0.09524532,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC([H])=C(C4=NC=C(F)C=C4F)N=C31)=O
3460,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(-c3nccs3)cnc21,0.021917512,NC(C1=C(N)N(C2=C(C)C=CC(O)=C2C)C3=NC([H])=C(C4=NC=CS4)N=C31)=O
3461,CC1=C(n2c(N)c(C(N)=O)c3cc(C)cnc32)[C@H](C)CC=C1O,0.004167237,NC(C1=C(N)N(C2=C(C)C(O)=CC[C@H]2C)C3=NC([H])=C(C)C=C31)=O
3462,CC1=C(n2c(N)c(C(N)=O)c3cc(Cl)cnc32)[C@H](C)CC=C1O,0.002934755,NC(C1=C(N)N(C2=C(C)C(O)=CC[C@H]2C)C3=NC([H])=C(Cl)C=C31)=O
3463,CC1=C(n2c(N)c(C(N)=O)c3cc(C4CC4)cnc32)[C@H](C)CC=C1O,0.003459518,NC(C1=C(N)N(C2=C(C)C(O)=CC[C@H]2C)C3=NC([H])=C(C4CC4)C=C31)=O
3464,CC1=C(n2c(N)c(C(N)=O)c3cc(Cl)c(C)nc32)[C@H](C)CC=C1O,0.004485451,NC(C1=C(N)N(C2=C(C)C(O)=CC[C@H]2C)C3=NC(C)=C(Cl)C=C31)=O
3465,CC1=C(n2c(N)c(C(N)=O)c3cc(C)c(C)nc32)[C@H](C)CC=C1O,0.007116017,NC(C1=C(N)N(C2=C(C)C(O)=CC[C@H]2C)C3=NC(C)=C(C)C=C31)=O
3466,S=c1[nH]nc(CCn2cnc(-c3ccccc3)c2-c2ccccc2)n1-c1ccccc1,0.140251913,S=C(N1C2=CC=CC=C2)NN=C1CCN3C=NC(C4=CC=CC=C4)=C3C5=CC=CC=C5
3467,Cc1ccc2nc(CCC(C)[C@H]3CCC4C5CC[C@@H]6CC(O)CC[C@]6(C)C5C[C@H](O)[C@@]43C)[nH]c2c1,0.580976138,[H][C@]12CCC3C4CC[C@@H]([C@]4([C@H](CC3[C@]1(CCC(C2)O)C)O)C)C(CCC5=NC6=C(N5)C=C(C)C=C6)C
3468,CC1=C(C(=O)Nc2ccccn2)C(c2ccc(COc3ccc(Cl)c(C)c3)o2)C2=C(CCCC2=O)N1,0.256490305,CC1=CC(OCC2=CC=C(C3C(C(NC4=NC=CC=C4)=O)=C(NC(CCC5)=C3C5=O)C)O2)=CC=C1Cl
3469,Cc1cc(C)n(-c2nc(N/N=C/c3ccc(O)cc3O)nc(Nc3ccc(Br)cc3)n2)n1,0.084081972,CC1=NN(C2=NC(N/N=C/C3=C(O)C=C(O)C=C3)=NC(NC4=CC=C(Br)C=C4)=N2)C(C)=C1
3470,CCOCCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc2c(c1)c1ccccc1n2CC,0.22578523,CCOCCOC(C1=C(NC(CC(C)(C2)C)=C(C1C3=CC=C4C(C5=CC=CC=C5N4CC)=C3)C2=O)C)=O
3471,CCCCSc1nnc2c(n1)OC(/C(C)=C/c1ccco1)Nc1ccccc1-2,0.025421807,CCCCSC1=NN=C2C3=CC=CC=C3NC(/C(C)=C/C4=CC=CO4)OC2=N1
3472,CCc1ccc2nc(Nc3nc(CSc4nnc(C)s4)cc(=O)[nH]3)nc(C)c2c1,0.012470748,CCC1=CC2=C(N=C(NC(N3)=NC(CSC4=NN=C(S4)C)=CC3=O)N=C2C)C=C1
3473,CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCC(=O)N5C(C)C)n3)nc2)CC1,0.131495545,FC1=CN=C(NC2=NC=C(C(N3CCN(CC)CC3)=O)C=C2)N=C1C4=CC=C5C(CCC(N5C(C)C)=O)=C4
3474,CCOc1ccccc1OCCCCCCc1c(C)n[nH]c1C,0.062945149,CCOC1=C(OCCCCCCC2=C(NN=C2C)C)C=CC=C1
3475,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(C)c32)cc1COc1cc(C)cc(C)c1,0.009237099,COC1=C(COC2=CC(C)=CC(C)=C2)C=C(C3C(C#N)=C(OC4=NNC(C)=C43)N)C=C1
3476,CCOc1ccc(NCC(O)CN2c3c(C)cc(C)cc3C(c3ccccc3)C2c2ccccc2)cc1,0.204633648,CCOC1=CC=C(NCC(CN2C3=C(C(C2C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C)O)C=C1
3477,C=CCn1c(SCC(=O)NCCOCCO)nc2sc(C)c(C)c2c1=O,0.00399186,C=CCN1C(C2=C(N=C1SCC(NCCOCCO)=O)SC(C)=C2C)=O
3478,CC(C)Cc1nc(N2CCN(CC(=O)NCc3ccco3)CC2)c(C#N)c2c1COC(C)(C)C2,0.00383401,CC(CC1=C2COC(C)(C)CC2=C(C#N)C(N3CCN(CC(NCC4=CC=CO4)=O)CC3)=N1)C
3479,COc1ccc2[nH]c3c(c2c1)CCCC3NC(=O)CCc1nnc2ccc(OC)nn12,0.005320345,COC1=CC=C2NC3=C(C2=C1)CCCC3NC(CCC4=NN=C5C=CC(OC)=NN45)=O
3480,Cc1nn(Cc2ccc(C(=O)Nc3ccon3)o2)c(C)c1Br,0.001905181,CC1=NN(C(C)=C1Br)CC2=CC=C(C(NC3=NOC=C3)=O)O2
3481,CC(C)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCC(=O)N5C(C)C)n3)nc2)CC1,0.234173332,FC1=CN=C(NC2=NC=C(C(N3CCN(C(C)C)CC3)=O)C=C2)N=C1C4=CC=C(N(C(C)C)C(CC5)=O)C5=C4
3482,CC(C)N1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCC(=O)N5C(C)C)n3)nc2)CC1,0.542101341,FC1=CN=C(NC2=NC=C(CN3CCN(C(C)C)CC3)C=C2)N=C1C4=CC=C(N(C(C)C)C(CC5)=O)C5=C4
3483,CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCO5)n3)nc2)CC1,0.007350768,FC1=CN=C(NC2=NC=C(C(N3CCN(CC)CC3)=O)C=C2)N=C1C4=CC=C(OCO5)C5=C4
3484,CC(C)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCO5)n3)nc2)CC1,0.014683605,FC1=CN=C(NC2=NC=C(C(N3CCN(C(C)C)CC3)=O)C=C2)N=C1C4=CC=C(OCO5)C5=C4
3485,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCO5)n3)nc2)CC1,0.031397214,FC1=CN=C(NC2=NC=C(CN3CCN(CC)CC3)C=C2)N=C1C4=CC=C(OCO5)C5=C4
3486,CN1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCO5)n3)nc2)CC1,0.045939737,FC1=CN=C(NC2=NC=C(N3CCN(C)CC3)C=C2)N=C1C4=CC=C(OCO5)C5=C4
3487,CC(C)(C)OC(=O)N1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCO5)n3)nc2)CC1,0.020960807,FC1=CN=C(NC2=NC=C(N3CCN(C(OC(C)(C)C)=O)CC3)C=C2)N=C1C4=CC=C(OCO5)C5=C4
3488,Fc1cnc(Nc2ccc(N3CCNCC3)cn2)nc1-c1ccc2c(c1)OCO2,0.056604537,FC1=CN=C(NC2=NC=C(N3CCNCC3)C=C2)N=C1C4=CC=C(OCO5)C5=C4
3489,CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1,0.008339533,FC1=CN=C(NC2=NC=C(C(N3CCN(CC)CC3)=O)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3490,CC(C)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1,0.086462845,FC1=CN=C(NC2=NC=C(C(N3CCN(C(C)C)CC3)=O)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3491,CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1,0.161469266,FC1=CN=C(NC2=NC=C(C(N3CCN(C(OC(C)(C)C)=O)CC3)=O)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3492,O=C(c1ccc(Nc2ncc(F)c(-c3ccc4c(c3)OCCO4)n2)nc1)N1CCNCC1,0.090339598,FC1=CN=C(NC2=NC=C(C(N3CCNCC3)=O)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3493,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1,0.111923648,FC1=CN=C(NC2=NC=C(CN3CCN(CC)CC3)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3494,CC(C)N1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1,0.818455003,FC1=CN=C(NC2=NC=C(CN3CCN(C(C)C)CC3)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3495,CC(C)(C)OC(=O)N1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1,0.160672124,FC1=CN=C(NC2=NC=C(CN3CCN(C(OC(C)(C)C)=O)CC3)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3496,Fc1cnc(Nc2ccc(CN3CCNCC3)cn2)nc1-c1ccc2c(c1)OCCO2,0.392189294,FC1=CN=C(NC2=NC=C(CN3CCNCC3)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3497,CN1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1,0.067927444,FC1=CN=C(NC2=NC=C(N3CCN(C)CC3)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3498,CC(C)(C)OC(=O)N1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1,0.135479493,FC1=CN=C(NC2=NC=C(N3CCN(C(OC(C)(C)C)=O)CC3)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3499,Fc1cnc(Nc2ccc(N3CCNCC3)cn2)nc1-c1ccc2c(c1)OCCO2,0.079809298,FC1=CN=C(NC2=NC=C(N3CCNCC3)C=C2)N=C1C4=CC=C(OCCO5)C5=C4
3500,CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCC5=O)n3)nc2)CC1,0.00969675,FC1=CN=C(NC2=NC=C(C(N3CCN(CC)CC3)=O)C=C2)N=C1C4=CC=C(C(CCO5)=O)C5=C4
3501,CC(C)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCC5=O)n3)nc2)CC1,0.008413694,FC1=CN=C(NC2=NC=C(C(N3CCN(C(C)C)CC3)=O)C=C2)N=C1C4=CC=C(C(CCO5)=O)C5=C4
3502,CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCN(C(C)C)C5=O)n3)nc2)CC1,0.077037831,FC1=CN=C(NC2=NC=C(C(N3CCN(CC)CC3)=O)C=C2)N=C1C4=CC=C(C(N(C(C)C)CC5)=O)C5=C4
3503,CC(C)N1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCN(C(C)C)C5=O)n3)nc2)CC1,0.396066272,FC1=CN=C(NC2=NC=C(CN3CCN(C(C)C)CC3)C=C2)N=C1C4=CC=C(C(N(C(C)C)CC5)=O)C5=C4
3504,CC(C)N1CCc2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2C1=O,0.172713882,FC1=CN=C(NC2=NC=C(N3CCNCC3)C=C2)N=C1C4=CC=C(C(N(C(C)C)CC5)=O)C5=C4
3505,CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCNC5=O)n3)nc2)CC1,0.035894174,FC1=CN=C(NC2=NC=C(C(N3CCN(CC)CC3)=O)C=C2)N=C1C4=CC=C(C(NCC5)=O)C5=C4
3506,O=C1NCCc2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc21,0.117240387,FC1=CN=C(NC2=NC=C(N3CCNCC3)C=C2)N=C1C4=CC=C(C(NCC5)=O)C5=C4
3507,CCN1CCc2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2C1=O,0.13708308,FC1=CN=C(NC2=NC=C(N3CCNCC3)C=C2)N=C1C4=CC=C(C(N(CC)CC5)=O)C5=C4
3508,CN1CCc2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2C1=O,0.289771675,FC1=CN=C(NC2=NC=C(N3CCNCC3)C=C2)N=C1C4=CC=C(C(N(C)CC5)=O)C5=C4
3509,CO[C@H]1CC[C@H](n2c(C3(C)CCC(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.60555599,O=C1N(C(CC1)(C)C2=NC3=CC(C4=C(ON=C4C)C)=CC=C3N2[C@H]5CC[C@@H](CC5)OC)C6=CC=C(C(F)=C6)F
3510,CO[C@H]1CC[C@H](n2c([C@H]3CCC(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.624707203,O=C1N(C2=CC=C(F)C(F)=C2)[C@@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)CC1
3511,CO[C@H]1CC[C@H](n2c([C@@H]3CCC(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.624707203,O=C1N(C2=CC=C(F)C(F)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)CC1
3512,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.516394698,O=C1N(C2=CC=C(F)C(F)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3513,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@@H](F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.516394698,O=C1N(C2=CC=C(F)C(F)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@H]1F
3514,CO[C@H]1CC[C@H](n2c([C@@H]3CC(F)(F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.345884137,O=C1N(C2=CC=C(F)C(F)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)CC1(F)F
3515,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)nnn4C)ccc32)CC1,0.578522078,O=C1N(C2=CC=C(F)C(F)=C2)[C@H](C3=NC4=CC(C5=C(C)N=NN5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3516,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4cc(C)nn4C)ccc32)CC1,0.499155691,O=C1N(C2=CC=C(F)C(F)=C2)[C@H](C3=NC4=CC(C5=CC(C)=NN5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3517,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)n[nH]c4C)ccc32)CC1,0.63262034,O=C1N(C2=CC=C(F)C(F)=C2)[C@H](C3=NC4=CC(C5=C(C)NN=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3518,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)nn(C)c4C)ccc32)CC1,0.777537552,O=C1N(C2=CC=C(F)C(F)=C2)[C@H](C3=NC4=CC(C5=C(C)N(C)N=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3519,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4cc(C(F)(F)F)nn4C)ccc32)CC1,0.577003234,O=C1N(C2=CC=C(F)C(F)=C2)[C@H](C3=NC4=CC(C5=CC(C(F)(F)F)=NN5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3520,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(F)c(Cl)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.579942386,O=C1N(C2=CC=C(F)C(Cl)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3521,COc1ccc(N2C(=O)[C@@H](F)C[C@H]2c2nc3cc(-c4c(C)noc4C)ccc3n2[C@H]2CC[C@H](OC)CC2)cc1F,0.602424448,O=C1N(C2=CC=C(OC)C(F)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3522,COc1ccc(N2C(=O)[C@@H](F)C[C@H]2c2nc3cc(-c4c(C)noc4C)ccc3n2[C@H]2CC[C@H](OC)CC2)cc1Cl,0.670812056,O=C1N(C2=CC=C(OC)C(Cl)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3523,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(C(F)(F)F)c(Cl)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.210192389,O=C1N(C2=CC=C(C(F)(F)F)C(Cl)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3524,COc1ncc(N2C(=O)[C@@H](F)C[C@H]2c2nc3cc(-c4c(C)noc4C)ccc3n2[C@H]2CC[C@H](OC)CC2)cc1F,0.40269532,O=C1N(C2=CN=C(OC)C(F)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3525,COc1ncc(N2C(=O)[C@@H](F)C[C@H]2c2nc3cc(-c4c(C)noc4C)ccc3n2[C@H]2CC[C@H](OC)CC2)cc1Cl,0.401358665,O=C1N(C2=CN=C(OC)C(Cl)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3526,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3cc(F)c(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.520770582,O=C1N(C2=CC(F)=C(F)C(F)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3527,COc1cc(N2C(=O)[C@@H](F)C[C@H]2c2nc3cc(-c4c(C)noc4C)ccc3n2[C@H]2CC[C@H](OC)CC2)cc(F)c1F,0.522732811,O=C1N(C2=CC(F)=C(F)C(OC)=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC)CC6)C[C@@H]1F
3528,CO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc4c(c3)OCC4)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.469685131,O=C1N(C2=CC=C(CCO3)C3=C2)[C@H](C4=NC5=CC(C6=C(C)ON=C6C)=CC=C5N4[C@H]7CC[C@H](OC)CC7)C[C@@H]1F
3529,Cc1noc(C)c1-c1ccc2c(c1)nc([C@@H]1C[C@H](F)C(=O)N1c1ccc(F)c(F)c1)n2C1CCOCC1,0.48957396,O=C1N(C2=CC(F)=C(F)C=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3C6CCOCC6)C[C@@H]1F
3530,Cc1noc(C)c1-c1ccc2c(c1)nc([C@@H]1C[C@H](F)C(=O)N1c1ccc(F)c(F)c1)n2CC1CCOCC1,0.559449599,O=C1N(C2=CC(F)=C(F)C=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3CC6CCOCC6)C[C@@H]1F
3531,CC(=O)O[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.474355186,O=C1N(C2=CC(F)=C(F)C=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC(C)=O)CC6)C[C@@H]1F
3532,Cc1noc(C)c1-c1ccc2c(c1)nc([C@@H]1C[C@H](F)C(=O)N1c1ccc(F)c(F)c1)n2[C@H]1CC[C@H](O)CC1,0.855783999,O=C1N(C2=CC(F)=C(F)C=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](O)CC6)C[C@@H]1F
3533,CCO[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.436879069,O=C1N(C2=CC(F)=C(F)C=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OCC)CC6)C[C@@H]1F
3534,[2H]C([2H])([2H])O[C@H]1CC[C@H](n2c([C@@H]3C[C@H](F)C(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,0.454865554,O=C1N(C2=CC(F)=C(F)C=C2)[C@H](C3=NC4=CC(C5=C(C)ON=C5C)=CC=C4N3[C@H]6CC[C@H](OC([2H])([2H])[2H])CC6)C[C@@H]1F
3535,O=C(O)/C=C1\CCCc2ccccc2C1O,0.046841783,OC1C2=CC=CC=C2CCC/C1=C\C(O)=O
3536,O=C(O)/C=C1\CCCc2c(Br)cccc2C1O,0.00548359,OC(C1=CC=CC(Br)=C1CCC/2)C2=C\C(O)=O
3537,O=C(O)/C=C1\CCCc2cc(Br)ccc2C1O,0.012299504,OC(C1=CC=C(Br)C=C1CCC/2)C2=C\C(O)=O
3538,O=C(O)/C=C1\CCCc2ccc(Br)cc2C1O,0.009297,OC(C1=CC(Br)=CC=C1CCC/2)C2=C\C(O)=O
3539,O=C(O)/C=C1\CCCc2cc(Cl)ccc2C1O,0.155275092,OC(C1=CC=C(Cl)C=C1CCC/2)C2=C\C(O)=O
3540,Cc1ccc2c(c1)CCC/C(=C\C(=O)O)C2O,0.050749966,OC(C1=CC=C(C)C=C1CCC/2)C2=C\C(O)=O
