SMILES,phase
COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CC(O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,2
CC(NCc1ccc(OCc2ccccc2F)cc1)C(N)=O,2
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,2
O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,2
Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F,2
CCOC(=O)C(COC(=O)Cc1ccc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)c(C(=O)N(C)C)c1)(C(=O)OCC)c1ccccc1,2
CNC(=O)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O,2
Cc1cc(C)c(N)c(C#Cc2cccc(F)c2)n1,2
CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,2
CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1,2
NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,2
CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,2
CCCN(c1ccncc1F)n1cc(C)c2ccccc21,2
CC(Oc1nnc(-c2ccncc2)n1C)c1cc(-c2cccc(Cl)c2)on1,2
CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,2
CCOC1Cc2cc(C(F)(F)F)ccc2C1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,2
Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1,2
O=C(O)c1ccc(CCCc2c(CCNS(=O)(=O)Cc3ccccc3C(F)(F)F)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,2
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,2
C#CC1(O)CCC2C3CCC4CC(O)CCC4(C)C3CCC21C,2
CC1CN(Cc2ncccn2)CC1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,2
CC(C)CC(NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,2
NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,2
NC(=O)C1=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4CC3CC2CC1=O,2
O=C1OC2(CCC(C(=O)Nc3ccn(-c4ccccc4F)n3)CC2)c2cnccc21,2
CCCCP(=O)(O)CCCN,2
CN1CC(=O)NC1=NC(=O)Nc1cccc(Cl)c1,2
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3F)C2)n1C,2
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,2
CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,2
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,2
CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)NC1C(=O)Nc2ccccc2-c2ccccc21,2
CC(C)(C)N1CCNC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(F)c3)CC2)C1,2
CCCCCCC(CCC)C(=O)O,2
COCC(O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,2
CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,2
Cc1cc(C)c2c3ccccc3n(Cc3cccc(C(C(=O)NC(CO)c4ccccc4)C4CCCC4)c3)c2n1,2
Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,2
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,2
CC(=O)OC12COC1CCC1(C)C3OC(CN(C)C)OC3C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ncccc4F)CC(O)(C(OC(=O)c4ccccc4)C12)C3(C)C,2
CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)O,2
CCC1(c2cccc(NS(C)(=O)=O)c2)C2CN(CC3(O)Cc4ccccc4C3)CC21,2
CC(NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)NC(CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,2
OC1CCC(Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n(C4CCOC4)c3n2)CC1,2
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,2
Clc1ncnc2nc[nH]c12,2
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)C(SCCN(C)C)C(=O)N(C)C(CC(C)(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,2
CC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3,2
COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(CC(O)CO)CC1,2
O=C1Cc2c(ccc3c2OC(CNCc2ccccc2)CO3)N1,2
O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,2
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3=CCC21C,2
CC(Oc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1)C(O)CO,2
Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)OC(=O)C(C)N)c(C)c34)ccc2[nH]1,2
COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3C(C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,2
CCCCc1nc2cc(C=CC(=O)NO)ccc2n1CCN(CC)CC,2
Cc1cn(C2CC(OP(O)(=S)OCC34COC(C(n5cnc6c(=O)[nH]c(N)nc65)O3)C4OP(O)(=S)OCC34COC(C(n5cc(C)c(=O)[nH]c5=O)O3)C4OP(O)(=S)OCC3OC(n4ccc(N)nc4=O)CC3OP(O)(=S)OCC3OC(n4cnc5c(N)ncnc54)CC3OP(O)(=S)OCC34COC(C(n5ccc(N)nc5=O)O3)C4OP(O)(=S)OCC3OC(n4cnc5c(N)ncnc54)CC3OP(O)(=S)OCC34COC(C(n5ccc(N)nc5=O)O3)C4OP(O)(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP(O)(=S)OCC34COC(C(n5ccc(N)nc5=O)O3)C4OP(O)(=S)OCC34COC(C(n5ccc(N)nc5=O)O3)C4O)C(COP(O)(=S)OC3CC(n4cc(C)c(=O)[nH]c4=O)OC3COP(O)(=S)OC3C4OCC3(COP(O)(=S)OC3CC(n5ccc(N)nc5=O)OC3COP(O)(=S)OC3C5OCC3(CO)OC5n3ccc(N)nc3=O)OC4n3cnc4c(N)ncnc43)O2)c(=O)[nH]c1=O,2
CCOCCn1nc(C(=O)NS(C)(=O)=O)c2nc(N(C)CC)nc(Nc3cc(C)ccn3)c21,2
CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,2
C=CCN(C=C1C(=O)OC(COC)C2(C)C1=C(O)C(=O)C1=C2C(OC(C)=O)CC2(C)C(=O)CCC12)CC=C,2
CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,2
CCC(Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,2
CNC(C)CC=Cc1cncc(OC(C)C)c1,2
CCOc1cc(C(CS(C)(=O)=O)N2Cc3cccc(NC(=O)C4CC4)c3C2=O)ccc1OC,2
O=C(O)CCCCCCCC(=O)O,2
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,2
Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,2
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,2
CCCCCCCOC(=O)NC1=NCN(C2CC(O)C(CO)O2)C(=O)N1,2
CC(C(N)C(=O)NC(C(=O)O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)C(O)c1ccc(O)cn1,2
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,2
CC1NC(C)(C)COC1(O)c1cccc(Cl)c1,2
Clc1cc(N2CC3CNC3C2)cnc1Cl,2
O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,2
CCCc1c(OCCCOc2cc(O)c(-c3ccc(F)cc3)cc2CC)cccc1Oc1ccccc1C(=O)O,2
COC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)cc2[nH]1,2
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)(=O)=O)cc1,2
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,2
COc1c(C)cc2c(c1O)C1C3Cc4c(OC(C)=O)c(C)c5c(c4C(CNC(=O)C=Cc4cccc(C(F)(F)F)c4)N3C(O)C(C2)N1C)OCO5,2
CCCOCCn1c(=O)c(N2CCN(CCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,2
c1cc(C2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1,2
CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1,2
CCOC(=O)C(Cc1ccc(Nc2nccc3ccncc23)cc1)NC1=C(Br)C(=O)C12CCCCC2,2
CCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,2
C#CCN(C)CC1=Cc2ccccc2Oc2ccccc21,2
Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,2
O=C1c2cccnc2OCC2CCCN12,2
O=C(NC1C2CCN(CC2)C1Cc1cccnc1)c1cc(F)cc(F)c1,2
CCCCCCCCCCCCCCCCCCOP(=O)(O)OC1CC[N+](C)(C)CC1,2
CC(=Cc1csc(C)n1)C1CC2OC2CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1,2
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,2
Cc1cc(=O)oc2cc(OC3SCC(O)C(O)C3O)ccc12,2
CCCCCS(=O)(=O)NC(=O)c1ccc2nc(C)n(Cc3ccc(Cl)cc3Cl)c2c1,2
c1cc2c(c(N3CCNCC3)c1)OCCO2,2
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCCCC(=O)OC2CN3CCC2CC3)CC1OC,2
Cc1ncccc1OCC1CCCN1,2
CC(C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,2
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,2
CNc1ccc(C=Cc2ccc(OCCOCCOCCF)nc2)cc1,2
NC(CC1CCCCC1)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)O,2
CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,2
Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1,2
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,2
CCC1(c2cnc[nH]2)Cc2ccc(F)cc2C1,2
COc1cc(C(=O)C(=O)N(C)C(Cc2ccc(Cl)cc2)C(=O)N(Cc2ccccc2)C(CCc2ccncc2)CCc2ccncc2)cc(OC)c1OC,2
CC(=O)c1ccc2c(c1)C(NC(=O)c1ccc(F)c(Cl)c1)C(O)C(C)(C)O2,2
C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc21,2
NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,2
Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,2
O=C(Nc1ccccc1Br)NC1CCN(c2ccc(C(F)(F)F)cn2)C1,2
Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,2
CC(C)C(NC(=O)C1CCCCC1)C(=O)Nc1ccncc1,2
Cc1ccc(-c2ncccn2)c(C(=O)N2CC(COc3ccc(F)cn3)CCC2C)c1,2
COCC(NC(=O)c1cnc(C)s1)C(=O)NC(COC)C(=O)NC(Cc1ccccc1)C(=O)C1(C)CO1,2
COc1cccc(C(=O)Nc2ccc3c(c2)CCN(C(=O)Oc2ccccc2)C3)c1-c1ccc(C(F)(F)F)cc1,2
CC(C)c1cc2[nH]c(=O)n(NS(C)(=O)=O)c(=O)c2cc1-c1ccnn1C,2
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccncc4c3)CC2)c1,2
Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,2
O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CC2)CC1,2
COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)cco3)c2c1,2
COC(=O)N1CCC2C1CCCC2(O)C#Cc1cccc(C)c1,2
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,2
CCCCCC(O)C=CC1CC2CC(S2)C1CC=CCCCC(=O)O,2
Cc1ccc(-c2ccc(OC3CN4CCC3CC4)cn2)cc1,2
Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21,2
Cc1cc(Cl)c(OCCOc2ccc(C3=C(C(=O)N(Cc4cccc(C)c4C)C4CC4)C4CNCC(C3)N4)cc2)c(Cl)c1,2
CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,2
O=C1NC(C(=O)O)CS1,2
Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2,2
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,2
C=CCN1CCCC1CNC(=O)c1cc(CCCF)cc(OC)c1OC,2
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2
C=C(C)C1CC=C(CO)CC1,2
O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2,2
CC12OC(CC1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,2
COc1cc(N2CCN(C(=O)Cn3nc(-c4ncc[nH]4)c4cccnc43)CC2)ccc1Cl,2
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,2
CN1CCC(N2CCN(C(=O)C(NC(=O)c3ccc4cc[nH]c4c3)c3ccccc3)CC2)CC1,2
NCCS(=O)(=O)O,2
CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C,2
CS(=O)CCCCN=C=S,2
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,2
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,2
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(O)(c3cncs3)CC2)C1,2
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OC(=O)C(C)(CO)CO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,2
Cc1oc2nc3c(c(NC(=O)CN4CCCC4=O)c2c1C)CCCC3,2
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)C(C)C(=O)N(CC)C(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,2
O=C1CN2C(=O)CCC2N1,2
NS(=O)(=O)NCC1COc2cc(Cl)ccc2O1,2
CCOC(=O)OCC1OC(Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)C(O)C(O)C1O,2
O=C1C(=Nc2cccc(C(F)(F)F)c2)c2ccccc2N1c1ccccc1,2
OC1COC(O)C(O)C1O,2
O=c1ccc2c(C(O)CNCCCCCCOCC(F)(F)c3ccccc3)ccc(O)c2[nH]1,2
COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1,2
O=C(c1ccc(O)c(F)c1)N(c1ccc(O)cc1)c1ccc(F)cc1,2
CC1CSC(=NNC(=O)C(=O)C(NC(=O)C2CCCCCC2)C2CCOCC2)N1C,2
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,2
Cc1c(CN2CCN(C(=O)C(C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,2
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1,2
O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,2
CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,2
CC(=O)Nc1ccc(C(=O)NC(C)(C)C)cc1,2
CC1CC(CN)(CC(=O)O)CC1C,2
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,2
O=C1CCC(NC(=O)Cc2ccccc2)C(=O)N1,2
COc1nc(N)nc2c1ncn2C1OC(COP(=O)(NC(C)C(=O)OCC(C)(C)C)Oc2cccc3ccccc23)C(O)C1(C)O,2
O=C(NCC(O)CO)c1ccncc1Nc1ccc(I)cc1F,2
CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,2
O=P(NCCCl)(NCCCl)OC1OC(CO)C(O)C(O)C1O,2
CC(C)NC(=O)C1CCC(n2c(NC(=O)c3ccc(F)cc3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,2
CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,2
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,2
Nc1nonc1C(=Nc1ccc(F)c(Cl)c1)NO,2
CC(C)CC(NC(=O)C(CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)C1(C)CO1,2
NC(CCS(=O)(=O)O)CSSCC(N)CCS(=O)(=O)O,2
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,2
O=C(O)CCCCC(CCSCc1ccccc1)SCc1ccccc1,2
CCC(C)C1NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CC(N)=O)NC(=O)C2CCCN2C(=O)C(Cc2cnc[nH]2)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C2CCCN2)CSSCC(C(=O)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CO)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)CNC1=O,2
C=C1CCC2C(CN)C(C3(C)CCC(O)CC3CO)CCC12C,2
CC1N=C(N)NC(N(C)C)=N1,2
Cc1nc2ccc(C(=O)N3CCC4(CC3)CC(=O)c3c(cnn3C(C)C)C4)cc2[nH]1,2
CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CCC4=CC(=O)CCC4=C23)cc1,2
O=c1nc(OCC2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2,2
CC(C)CC(NC(=O)C(C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(=O)O)NC(=O)C1CCC(=O)N1)C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(CO)C(=O)O,2
CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,2
CCNC(=O)CC1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,2
Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)C(F)C2)cc1,2
OC(CBr)C(O)C(O)C(O)CBr,2
O=C(O)c1ccc(C2CC2c2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)cc2Cl)cc1,2
CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(Cl)C1O)Oc1ccccc1,2
COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,2
CCC(C)C1NC(=O)C(Cc2ccc(OC)cc2)NC(=O)CCCSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,2
COc1cc(CO)ccc1O,2
CS(=O)(=O)Nc1ccc(C(=O)OC(Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCC1CC1,2
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(CO)=NNC(=O)CCCCCN1C(=O)C=CC1=O)CC3OC1CC(N)C(O)C(C)O1,2
CC(C)n1c(=O)c(C(=O)NC2CC3CCC(C2)N3CC(O)CN(C)S(C)(=O)=O)cc2ccccc21,2
COc1cc(Nc2nccc(Nc3cccnc3-c3ccccn3)n2)ccc1N1CCN(C)CC1,2
C#CCOc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2
Cc1c(Nc2nccc3cc(CN4CCC(O)C4)cnc23)cccc1-c1cccc(-c2nc3cc(CN4CCC(C(=O)O)C4)cc(C#N)c3o2)c1C,2
CC(=O)NC1CC(NC(C)(C)C)CCC1N1CCC(Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,2
Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(COC3CCOC3)n2)o1,2
Cc1nc(OCC(=O)N(C)C2CCN(Cc3ccccc3)CC2)nc(C)c1N,2
Cc1cc(Oc2ccc3nc(COc4ccc(CC5SC(=O)NC5=O)cc4)n(C)c3c2)cc(C)c1N,2
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(-c4csc(-c5ccccc5)n4)cc32)c1C,2
CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,2
c1ccc(C2OC2c2ccccc2)cc1,2
COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC(C)=O)CC43O)C2)OC(C)C1O,2
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,2
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,2
O=C1C=CN(c2c(F)cc(N3CC(CNc4ccon4)OC3=O)c(F)c2F)CC1,2
NC(=O)c1[nH]cnc1O,2
O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,2
COc1ccc(C2(CCCN(C)C)OCc3cc(C#N)ccc32)cc1,2
CC(C)CC1NC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)O)NC1=O,2
CCCCCC(O)C=Cc1ccccc1C=CC(O)C(O)CCCC(=O)OC,2
c1ccc(-c2nnc(OC3C4CC5CC3CN(C5)C4)s2)cc1,2
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,2
O=C(CC1NCCCC1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,2
COc1ncc(-c2ccc(Cl)cc2)cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12,2
Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n(C(c3ccccc3)C3CCOCC3)c2c1,2
COCCOCCOCCOc1cccc(C2=NC(C)(C(=O)O)CS2)c1O,2
CCCC(=O)OC1CN2CCC(O)C2C(O)C1O,2
Cn1c(=O)oc2cc(-n3cc(C(=O)O)c(=O)n(C4CCc5c4cccc5C(F)(F)F)c3=O)ccc21,2
O=C(NCCCNCc1cc(Cl)cc(Cl)c1)Nc1ccccc1,2
CNc1cccc(NC(=O)NC2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,2
Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,2
O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,2
COC(C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,2
