,SMILES,Molskill
2972,CCCCCCCCCCCCN/C=C1N=C(C2=CC=CN2)C=C\1OC.Cl,12.851134
2973,COC1=CC2=N/C1=C\NCC/C=C\CCCCCCCCC3=CC=C2N3,3.6772804
2974,CC1=C(CCCCC)C=C(N1)/C=C2C(OC)=CC(C3=CC=CN3)=N/2.Cl,3.0539622
2975,CCCCCCCCCCCC1=CC=C(N1)/C=C2C(OC)=CC(C3=CC=CN3)=N/2.Cl,5.7268105
2976,CC[C@@H]1CCCCCCCCC2=CC1=C(/C=C3C(OC)=CC(C4=CC=CN4)=N/3)N2,1.614689
2977,CCCC[C@H]1CCCCCCC2=CC1=C(/C=C3C(OC)=CC(C4=CC=CN4)=N/3)N2,3.7913728
2978,[H][C@]12[C@@]([C@]3([C@H](OC)CC(C4=CC=CN4)=N3)O[C@@H](C)C2)([H])C5=CC=C(CCCCCCC1)N5,7.2997813
2979,O=C(N/C(C/1=O)=C/C)C1=C/C2=C(C=C(C3=CC=CN3)N2)OC,16.195171
2980,O=C1C=C(OC)CN1,-0.9686689
2981,O=C1C=C(OCC)CN1,-7.74356
2982,O=C1C=C(OCCC)CN1,-9.409924
2983,O=C1C=C(OC(C)C)CN1,-2.5912218
2984,BrC(C=C/1OCC)=NC1=C/N(CC)CC,14.915631
2985,BrC(C=C/1OCCC)=NC1=C/N(CC)CC,13.881759
2986,BrC(C=C/1OC(C)C)=NC1=C/N(CC)CC,16.540968
2987,BrC(C=C/1OC)=NC1=C/N(CC)CC,12.403328
2988,OB(O)C1=CC=CN1C(OC(C)(C)C)=O,-12.630904
2989,[H]C(C1=C(OCC)C=C(C2=CC=CN2)N1)=O,15.827048
2990,[H]C(C1=C(OCCC)C=C(C2=CC=CN2)N1)=O,12.728718
2991,[H]C(C1=C(OC(C)C)C=C(C2=CC=CN2)N1)=O,17.49499
2992,O=C1C=C(OCC2=CC=CC=C2)CN1,-9.82666
2993,O=C1C=C(OCC2=CC=C(Cl)C=C2)CN1,-15.670798
2994,O=C1C=C(OCC2=CC=C(OC(F)(F)F)C=C2)CN1,-19.58038
2995,BrC(C=C/1OCC2=CC=CC=C2)=NC1=C\N(CC)CC,9.150424
2996,BrC(C=C/1OCC2=CC=C(Cl)C=C2)=NC1=C\N(CC)CC,6.475824
2997,BrC(C=C/1OCC2=CC=C(OC(F)(F)F)C=C2)=NC1=C\N(CC)CC,7.905475
2998,[H]C(C1=C(OCC2=CC=CC=C2)C=C(C3=CC=CN3)N1)=O,9.435178
2999,[H]C(C1=C(OCC2=CC=C(Cl)C=C2)C=C(C3=CC=CN3)N1)=O,5.5029893
3000,[H]C(C1=C(OCC2=CC=C(OC(F)(F)F)C=C2)C=C(C3=CC=CN3)N1)=O,6.7839475
3001,OC(CNC(OC(C)(C)C)=O)=O,17.439095
3002,O=C(OC(C)(C)O1)CC1=O,2.7293043
3003,O=CC(N1)=C(C=C1C2=CC=CN2)OC3=CC=CC=C3,12.006863
3004,ClC(C=C1)=CC=C1OC2=C(C=O)NC(C3=CC=CN3)=C2,4.844445
3005,O=CC(N1)=C(C=C1C2=CC=CN2)OC3=CC=C(OC(F)(F)F)C=C3,6.3907704
3006,CC(C)CN/C=C(C(OCC)=C1)\N=C1C2=CC=CN2.Cl,11.132209
3007,CC(C)CN/C=C(C(OCCC)=C1)\N=C1C2=CC=CN2.Cl,6.895436
3008,CC(C)CN/C=C(C(OC(C)C)=C1)\N=C1C2=CC=CN2.Cl,11.843286
3009,CCCCCCCCCCCCN/C=C(C(OCC)=C1)\N=C1C2=CC=CN2.Cl,13.806156
3010,CCCCCCCCCCCCN/C=C(C(OCCC)=C1)\N=C1C2=CC=CN2.Cl,14.005175
3011,CCCCCCCCCCCCN/C=C(C(OC(C)C)=C1)\N=C1C2=CC=CN2.Cl,14.454801
3012,CC(C)CN/C=C(C(OCC1=CC=CC=C1)=C2)\N=C2C3=CC=CN3.Cl,2.1249824
3013,CC(C)CN/C=C(C(OCC1=CC=C(Cl)C=C1)=C2)\N=C2C3=CC=CN3.Cl,4.0441475
3014,CC(C)CN/C=C(C(OCC1=CC=C(OC(F)(F)F)C=C1)=C2)\N=C2C3=CC=CN3.Cl,2.7334046
3015,CCCCCCCCCCCCN/C=C(C(OCC1=CC=CC=C1)=C2)\N=C2C3=CC=CN3.Cl,13.636605
3016,CCCCCCCCCCCCN/C=C(C(OCC1=CC=C(Cl)C=C1)=C2)\N=C2C3=CC=CN3.Cl,11.3829775
3017,CCCCCCCCCCCCN/C=C(C(OCC1=CC=C(OC(F)(F)F)C=C1)=C2)\N=C2C3=CC=CN3.Cl,9.562265
3018,CC(C)CN/C=C(C(OC1=CC=CC=C1)=C2)\N=C2C3=CC=CN3.Cl,7.5540967
3019,CC(C)CN/C=C(C(OC1=CC=C(Cl)C=C1)=C2)\N=C2C3=CC=CN3.Cl,4.6013665
3020,CC(C)CN/C=C(C(OC1=CC=C(OC(F)(F)F)C=C1)=C2)\N=C2C3=CC=CN3.Cl,7.847573
3021,CCCCCCCCCCCCN/C=C(C(OC1=CC=CC=C1)=C2)\N=C2C3=CC=CN3.Cl,12.797987
3022,CCCCCCCCCCCCN/C=C(C(OC1=CC=C(Cl)C=C1)=C2)\N=C2C3=CC=CN3.Cl,11.248817
3023,CCCCCCCCCCCCN/C=C(C(OC1=CC=C(OC(F)(F)F)C=C1)=C2)\N=C2C3=CC=CN3.Cl,10.895763
3024,CCOC1=CC(C2=CC=CN2)=N/C1=C\NC3CCCCCC3.Cl,11.311452
3025,CCCOC1=CC(C2=CC=CN2)=N/C1=C\NC3CCCCCC3.Cl,10.758113
3026,CC(OC1=CC(C2=CC=CN2)=N/C1=C\NC3CCCCCC3)C.Cl,14.004308
3027,CCOC1=CC(C2=CC=CN2)=N/C1=C\NC3(C4)C[C@@H]5C[C@H](C3)C[C@H]4C5.Cl,12.769173
3028,CCCOC1=CC(C2=CC=CN2)=N/C1=C\NC3(C4)C[C@@H]5C[C@H](C3)C[C@H]4C5.Cl,11.130879
3029,CC(OC1=CC(C2=CC=CN2)=N/C1=C\NC3(C4)C[C@@H]5C[C@H](C3)C[C@H]4C5)C.Cl,14.31675
3030,C1(C2=N/C(C(OCC3=CC=CC=C3)=C2)=C\NC4CCCCCC4)=CC=CN1.Cl,7.142406
3031,ClC(C=C1)=CC=C1COC2=CC(C3=CC=CN3)=N/C2=C\NC4CCCCCC4.Cl,7.142401
3032,FC(OC(C=C1)=CC=C1COC2=CC(C3=CC=CN3)=N/C2=C\NC4CCCCCC4)(F)F.Cl,6.913882
3033,C1(C2=N/C(C(OCC3=CC=CC=C3)=C2)=C\NC4(C5)C[C@@H]6C[C@H](C4)C[C@H]5C6)=CC=CN1.Cl,9.860384
3034,ClC(C=C1)=CC=C1COC2=CC(C3=CC=CN3)=N/C2=C\NC4(C5)C[C@@H]6C[C@H](C4)C[C@H]5C6.Cl,10.921129
3035,FC(OC(C=C1)=CC=C1COC2=CC(C3=CC=CN3)=N/C2=C\NC4(C5)C[C@@H]6C[C@H](C4)C[C@H]5C6)(F)F.Cl,10.09752
3036,C1(C2=N/C(C(OC3=CC=CC=C3)=C2)=C\NC4CCCCCC4)=CC=CN1.Cl,7.6006474
3037,ClC(C=C1)=CC=C1OC2=CC(C3=CC=CN3)=N/C2=C\NC4CCCCCC4.Cl,7.167331
3038,FC(OC(C=C1)=CC=C1OC2=CC(C3=CC=CN3)=N/C2=C\NC4CCCCCC4)(F)F.Cl,6.850144
3039,C1(C2=N/C(C(OC3=CC=CC=C3)=C2)=C\NC4(C5)C[C@@H]6C[C@H](C4)C[C@H]5C6)=CC=CN1.Cl,10.67358
3040,ClC(C=C1)=CC=C1OC2=CC(C3=CC=CN3)=N/C2=C\NC4(C5)C[C@@H]6C[C@H](C4)C[C@H]5C6.Cl,10.8501835
3041,FC(OC(C=C1)=CC=C1OC2=CC(C3=CC=CN3)=N/C2=C\NC4(C5)C[C@@H]6C[C@H](C4)C[C@H]5C6)(F)F.Cl,9.887246
3042,O=C(C(N1)=CC=C1C)OCC,0.00473964
3043,CC1=C(C(CCCC)=O)C=C(C(OCC)=O)N1,12.76693
3044,CC1=C(CCCCC)C=C(C(OC(C)C)=O)N1,9.663464
3045,CC1=C(CCCCC)C=CN1,11.542457
3046,O=S(N1C=CC=C1)(C2=CC=C(C)C=C2)=O,13.98772
3047,O=S(N1C=CC=C1C(CCCCCCCCCC)=O)(C2=CC=C(C)C=C2)=O,8.531284
3048,CCCCCCCCCCCC1=CC=CN1,15.546269
3049,CC1=C(CCCCC)C=C(N1)/C=C(C(OCC)=C2)\N=C2C3=CC=CN3.Cl,7.8138947
3050,CC1=C(CCCCC)C=C(N1)/C=C(C(OCCC)=C2)\N=C2C3=CC=CN3.Cl,5.676468
3051,CC1=C(CCCCC)C=C(N1)/C=C(C(OC(C)C)=C2)\N=C2C3=CC=CN3.Cl,9.1736355
3052,CC1=C(CCCCC)C=C(N1)/C=C(C(OCC2=CC=CC=C2)=C3)\N=C3C4=CC=CN4.Cl,4.487821
3053,CC1=C(CCCCC)C=C(N1)/C=C(C(OCC2=CC=C(Cl)C=C2)=C3)\N=C3C4=CC=CN4.Cl,6.035658
3054,CC1=C(CCCCC)C=C(N1)/C=C(C(OCC2=CC=C(OC(F)(F)F)C=C2)=C3)\N=C3C4=CC=CN4.Cl,5.333516
3055,CC1=C(CCCCC)C=C(N1)/C=C(C(OC2=CC=CC=C2)=C3)\N=C3C4=CC=CN4.Cl,5.7431836
3056,CC1=C(CCCCC)C=C(N1)/C=C(C(OC2=CC=C(Cl)C=C2)=C3)\N=C3C4=CC=CN4.Cl,6.0919046
3057,CC1=C(CCCCC)C=C(N1)/C=C(C(OC2=CC=C(OC(F)(F)F)C=C2)=C3)\N=C3C4=CC=CN4.Cl,5.5062604
3058,CCCCCCCCCCCC1=CC=C(N1)/C=C(C(OCC)=C2)\N=C2C3=CC=CN3.Cl,8.116542
3059,CCCCCCCCCCCC1=CC=C(N1)/C=C(C(OCCC)=C2)\N=C2C3=CC=CN3.Cl,8.621737
3060,CCCCCCCCCCCC1=CC=C(N1)/C=C(C(OC(C)C)=C2)\N=C2C3=CC=CN3.Cl,9.195754
3061,CCCCCCCCCCCC1=CC=C(N1)/C=C(C(OCC2=CC=CC=C2)=C3)\N=C3C4=CC=CN4.Cl,8.807357
3062,CCCCCCCCCCCC1=CC=C(N1)/C=C(C(OCC2=CC=C(Cl)C=C2)=C3)\N=C3C4=CC=CN4.Cl,9.854622
3063,CCCCCCCCCCCC1=CC=C(N1)/C=C(C(OCC2=CC=C(OC(F)(F)F)C=C2)=C3)\N=C3C4=CC=CN4.Cl,8.706708
3064,CCCCCCCCCCCC1=CC=C(N1)/C=C(C(OC2=CC=CC=C2)=C3)\N=C3C4=CC=CN4.Cl,9.257773
3065,CCCCCCCCCCCC1=CC=C(N1)/C=C(C(OC2=CC=C(Cl)C=C2)=C3)\N=C3C4=CC=CN4.Cl,9.90257
3066,CCCCCCCCCCCC1=CC=C(N1)/C=C(C(OC2=CC=C(OC(F)(F)F)C=C2)=C3)\N=C3C4=CC=CN4.Cl,8.671846
3067,CS(=O)(=O)Nc1nc(cs1)CC(=O)Nc1cccc(c1)Cl,5.120585
3068,CCS(=O)(=O)Nc1nc(cs1)CC(=O)Nc1cccc(c1)Cl,-6.3577523
3069,CCCS(=O)(=O)Nc1nc(cs1)CC(=O)Nc1cccc(c1)Cl,-0.56644166
3070,CC(C)S(=O)(=O)Nc1nc(cs1)CC(=O)Nc1cccc(c1)Cl,2.712408
3071,Clc1cccc(c1)NC(=O)Cc1csc(n1)NS(=O)(=O)C1CC1,-5.4406314
3072,CC(C)(C)S(=O)(=O)Nc1nc(cs1)CC(=O)Nc1cccc(c1)Cl,1.305976
3073,COCCS(=O)(=O)Nc1nc(cs1)CC(=O)Nc1cccc(c1)Cl,1.6818236
3074,FC(F)(F)S(=O)(=O)Nc1nc(cs1)CC(=O)Nc1cccc(c1)Cl,8.755449
3075,Clc1cccc(c1)NC(=O)Cc1csc(n1)NS(=O)(=O)c1ccccc1,0.5860547
3076,CC1CCN(CC1)c1ccc(cc1[N+](=O)[O-])C(=O)N,2.8764462
3077,COC(=O)c1sccc1NS(=O)(=O)c1cc(c(cc1Cl)Cl)Cl,0.9551512
3078,CN(C(=O)Cc1csc(n1)NS(=O)(=O)C1CC1)c1cccc(c1)Cl,-12.831807
3079,CC(=O)Nc1nc(cs1)CC(=O)Nc1cccc(c1)Cl,-8.920173
3080,CNC(=O)c1nc(cs1)CC(=O)Nc1cccc(c1)Cl,-10.351963
3081,OC(=O)c1nc(cs1)CC(=O)Nc1cccc(c1)Cl,-3.04753
3082,CN(c1nc(cs1)CC(=O)Nc1cccc(c1)Cl)S(=O)(=O)C,1.0514554
3083,Clc1cccc(c1)NC(=O)Cc1cccc(n1)NS(=O)(=O)C1CC1,-5.586194
3084,CS(NC1=NN(C=C1)CC(NC2=CC(Cl)=CC=C2)=O)(=O)=O,-4.94068
3085,CS(NC1=CN(C=N1)CC(NC2=CC(Cl)=CC=C2)=O)(=O)=O,3.2864008
3086,Clc1cccc(c1)NC(=O)Cc1ccnc(n1)NS(=O)(=O)C1CC1,-0.749601
3087,Clc1ccc(cc1)NC(=O)Cc1csc(n1)NS(=O)(=O)C1CC1,-2.7514439
3088,CCCOc1cccc(c1)NC(=O)Cc1csc(n1)NS(=O)(=O)C1CC1,-5.902163
3089,CCCOc1ccc(cc1)NC(=O)Cc1csc(n1)NS(=O)(=O)C1CC1,-2.8681881
3090,O=C(Cc1csc(n1)NS(=O)(=O)C1CC1)Nc1ccc(cc1)-c1ccccc1,-0.21261072
3091,O=C(Cc1csc(n1)NS(=O)(=O)C1CC1)Nc1cccc(c1)-c1ccccc1,-5.505213
3092,O=C(Cc1csc(n1)NS(=O)(=O)C1CC1)Nc1ccc(cc1)-c1cccnc1,-3.1975126
3093,O=C(Cc1csc(n1)NS(=O)(=O)C1CC1)Nc1ccc(cc1)-c1ccncc1,-1.3528936
3094,O=C(Cc1csc(n1)NS(=O)(=O)C1CC1)Nc1ccc(cc1)-c1ccccn1,-4.9846582
3095,O=C(Cc1csc(n1)NS(=O)(=O)C1CC1)Nc1ccc(cn1)-c1ccccc1,-6.2727275
3096,CCCOc1ccc(cc1)NC(=O)C(C)(C)c1csc(n1)NS(=O)(=O)C1CC1,-8.759154
3097,CC(C)(C(=O)Nc1ccc(cc1)-c1cccnc1)c1csc(n1)NS(=O)(=O)C1CC1,-5.037656
3098,CC(C)(C(=O)Nc1ccc(cc1F)-c1cccnc1)c1csc(n1)NS(=O)(=O)C1CC1,-1.318011
3099,CC(C)(C(=O)Nc1ccc(cc1F)-c1cncc(c1)C(F)(F)F)c1csc(n1)NS(=O)(=O)C1CC1,2.6514606
3100,CC(C)(C(=O)Nc1ccc(cc1F)-c1cncc(n1)C(F)(F)F)c1csc(n1)NS(=O)(=O)C1CC1,3.5251575
3101,CC(C)(C(=O)Nc1ccc(cn1)-c1cncc(n1)C(F)(F)F)c1csc(n1)NS(=O)(=O)C1CC1,-1.8251604
3102,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@H]4[C@]([C@@]3(CC2)C)(CC[C@@H]5[C@@]4(CC=C(C5(C)C)C6=CC[C@@](CC6)(CF)C(=O)O)C)C)NCCN7CCS(=O)(=O)CC7,9.430428
3103,CC([C@@H]1CC[C@]2(NCCN3CCOCC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,7.66552
3104,CC([C@@H]1CC[C@]2(NCCN3CCN(S(C)(=O)=O)CC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,6.771258
3105,CC([C@@H]1CC[C@]2(NCCN3CCC(C)(O)CC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,6.932853
3106,CC([C@@H]1CC[C@]2(NCCC3CCOCC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,9.076951
3107,CC([C@@H]1CC[C@]2(NCCC3CCS(CC3)(=O)=O)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,8.667211
3108,CC([C@@H]1CC[C@]2(NCC(C)(O)C)CC[C@@]3(C)[C@]4(C)CC[C@@]5([H])C(C)(C)C(C6=CC[C@@](C(O)=O)(CF)CC6)=CC[C@]5(C)[C@@]4([H])CC[C@]3([H])[C@]21[H])=C,10.155199
3109,CC([C@@H]1CC[C@]2(NCCC(C)(O)C)CC[C@@]3(C)[C@]4(C)CC[C@@]5([H])C(C)(C)C(C6=CC[C@@](C(O)=O)(CF)CC6)=CC[C@]5(C)[C@@]4([H])CC[C@]3([H])[C@]21[H])=C,11.395792
3110,CC([C@@H]1CC[C@]2(NCCCC(C)(O)C)CC[C@@]3(C)[C@]4(C)CC[C@@]5([H])C(C)(C)C(C6=CC[C@@](C(O)=O)(CF)CC6)=CC[C@]5(C)[C@@]4([H])CC[C@]3([H])[C@]21[H])=C,13.226579
3111,CC([C@@H]1CC[C@]2(NCCC(C)C)CC[C@@]3(C)[C@]4(C)CC[C@@]5([H])C(C)(C)C(C6=CC[C@@](C(O)=O)(CF)CC6)=CC[C@]5(C)[C@@]4([H])CC[C@]3([H])[C@]21[H])=C,9.98669
3112,CC([C@@H]1CC[C@]2(NCCC3(CCC3)O)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,11.04281
3113,CC([C@@H]1CC[C@]2(NCCC3(COC3)O)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,8.807508
3114,CC([C@@H]1CC[C@]2(NCCC3(O)CCOCC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,12.58999
3115,CC([C@@H]1CC[C@]2(NCCC3(O)CCN(C(C)=O)CC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,4.7838087
3116,CC([C@@H]1CC[C@]2(NCCC3(O)CCN(S(C)(=O)=O)CC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,7.200806
3117,CC([C@@H]1CC[C@]2(NCC[C@@]3(O)CC[C@](O)(C)CC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,14.4749155
3118,CC([C@@H]1CC[C@]2(NCC[C@@]3(O)CC[C@](C)(O)CC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,14.4749155
3119,CC([C@@H]1CC[C@]2(NCCC3(O)CCS(CC3)(=O)=O)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,7.174005
3120,CC([C@@H]1CC[C@]2(NCC[C@@]3(O)CC[C@H](S(C)(=O)=O)CC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,8.090996
3121,CC([C@@H]1CC[C@]2(NCC[C@@]3(O)CC[C@@H](S(C)(=O)=O)CC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](C(O)=O)(CF)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,8.090996
3122,CC([C@@H]1CC[C@]2(NCCC3(COC3)O)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](CF)(C(O)=O)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,8.807508
3123,CC([C@@H]1CC[C@]2(NCC[C@@]3(O)CC[C@](O)(C)CC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](CF)(C(O)=O)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,14.4749155
3124,CC([C@@H]1CC[C@]2(NCC[C@@]3(O)CC[C@H](S(C)(=O)=O)CC3)CC[C@@]4(C)[C@]5(C)CC[C@@]6([H])C(C)(C)C(C7=CC[C@@](CF)(C(O)=O)CC7)=CC[C@]6(C)[C@@]5([H])CC[C@]4([H])[C@]21[H])=C,8.090996
3125,CC1=CC(=C(C=C1C)S(=O)(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CO4)OC,0.3840549
3126,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=CC=C4)=O,-5.5394297
3127,FC1=CC=C(S(NC2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)(=O)=O)C=C1,-5.9270277
3128,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=C(C(F)(F)F)C=C4)=O,-0.7921834
3129,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=C([N+]([O-])=O)C=C4)=O,-3.9790063
3130,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=C(C#N)C=C4)=O,-4.901424
3131,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=C(C(C)(C)C)C=C4)=O,-4.660453
3132,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=C(C(C)(C)C)C=C4)=O,-4.660453
3133,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=C(NC(C)=O)C=C4)=O,-5.459934
3134,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=C(OC)C=CC=C4)=O,-6.018702
3135,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=C(OC)C=C4)=O,-4.656529
3136,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=C(C5=CC=CC=C5)C=C4)=O,0.55524766
3137,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=CS4)=O,-11.364555
3138,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=C(CCCC5)C5=C4)=O,-3.9100218
3139,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=C(CCCC5)C5=C4)=O,-3.9100218
3140,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(C4=CC=CC5=C4C=CC=C5N(C)C)=O,2.45678
3141,O=S(C1=CC2=C(OCC2)C=C1)(NC3=CC=C(N(C(C4=CC=CO4)=O)CCC5)C5=C3)=O,-8.8747635
3142,O=S(C1=C(Cl)C=CC=C1OC)(NC2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)=O,-4.4589663
3143,O=S(C1=CC=C(Cl)C([N+]([O-])=O)=C1)(NC2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)=O,-2.2255945
3144,O=S(C1=CC=C(Cl)C([N+]([O-])=O)=C1)(NC2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)=O,-2.2255945
3145,O=S(C1=CC=C(Cl)C([N+]([O-])=O)=C1)(NC2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)=O,-2.2255945
3146,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(CCC4=CC=CC=C4)=O,-12.1158695
3147,O=S(NC1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(CCC4=CC=CC=C4)=O,-12.1158695
3148,O=S(N(S(=O)(CC)=O)C1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(CC)=O,-3.9352179
3149,O=S(N(S(=O)(CCCC)=O)C1=CC=C(N(C(C2=CC=CO2)=O)CCC3)C3=C1)(CCCC)=O,4.2590394
3150,O=S(N(S(=O)(C1=CC=CC=C1)=O)C2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)(C5=CC=CC=C5)=O,-1.7515762
3151,O=S(N(S(=O)(C1=CC=C(C)C=C1)=O)C2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)(C5=CC=C(C)C=C5)=O,1.4582375
3152,O=S(N(S(=O)(C1=CC=C(OC)C=C1)=O)C2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)(C5=CC=C(OC)C=C5)=O,0.780954
3153,O=C(C1=CC=CO1)N2C3=CC=C(N(S(=O)(C4=CC=C(C(C)(C)C)C=C4)=O)S(C5=CC=C(C(C)(C)C)C=C5)(=O)=O)C=C3CCC2,0.4596802
3154,O=S(N(S(=O)(C1=CC=C(C(OC)=O)C=C1)=O)C2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)(C5=CC=C(C(OC)=O)C=C5)=O,-3.1076708
3155,O=S(N(S(=O)(C1=CC=C(F)C=C1)=O)C2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)(C5=CC=C(F)C=C5)=O,-2.1167653
3156,O=S(N(S(=O)(C1=CC=C(Cl)C=C1)=O)C2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)(C5=CC=C(Cl)C=C5)=O,1.6805755
3157,O=S(N(S(=O)(C1=CC=C(Br)C=C1)=O)C2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)(C5=CC=C(Br)C=C5)=O,7.9352517
3158,O=S(N(S(=O)(C1=CC=C(Br)C=C1)=O)C2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)(C5=CC=C(Br)C=C5)=O,7.9352517
3159,O=S(N(S(=O)(C1=CC=C(C#N)C=C1)=O)C2=CC=C(N(C(C3=CC=CO3)=O)CCC4)C4=C2)(C5=CC=C(C#N)C=C5)=O,-0.2575283
3160,O=C(C1=CC=CO1)N2C3=CC=C(N(S(=O)(C4=CC=C(C(F)(F)F)C=C4)=O)S(C5=CC=C(C(F)(F)F)C=C5)(=O)=O)C=C3CCC2,8.142028
